time, path, sequence, highest ack, high ack time, last time ack, cwin, one-way-delay, rtt-sample, SRTT, RTT min, Bandwidth (B/s), Receive rate (B/s), Send MTU, pacing packet time(us), nb retrans, nb spurious, cwin blkd, flow blkd, stream blkd, app limited, cc_state, cc_param, bw_max, transit, 
10837017, 0, 520, 482, 10837017, 10171668, 312820, 0, 655349, 643672, 600838, 57325, 1398, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
10848003, 0, 520, 483, 10848003, 10171668, 312820, 0, 666335, 646504, 600838, 58498, 1398, 1440, 2381, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
10858989, 0, 520, 487, 10858989, 10181668, 312820, 0, 676897, 650303, 600838, 61386, 1398, 1440, 2395, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34477,
10882218, 0, 520, 489, 10882218, 10260813, 312820, 0, 611405, 645440, 600838, 50849, 1398, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 32982,
10893204, 0, 520, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31542,
10894190, 0, 521, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 32982,
10894190, 0, 522, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34422,
10894190, 0, 523, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35862,
10894190, 0, 524, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37302,
10894190, 0, 525, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38742,
10894190, 0, 526, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40182,
10894190, 0, 527, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41622,
10894190, 0, 528, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42767,
10894190, 0, 529, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
10904190, 0, 530, 490, 10893204, 10260813, 312820, 0, 622391, 642558, 600838, 53097, 1398, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
10904190, 0, 530, 491, 10904190, 10260813, 312820, 0, 633377, 641410, 600838, 54402, 1398, 1440, 2363, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41437,
10915176, 0, 530, 492, 10915176, 10260813, 312820, 0, 644363, 641779, 600838, 55663, 1398, 1440, 2364, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 39997,
10926162, 0, 530, 493, 10926162, 10260813, 312820, 0, 655349, 643475, 600838, 56882, 1398, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38557,
10937148, 0, 530, 494, 10937148, 10260813, 312820, 0, 666335, 646332, 600838, 58062, 1398, 1440, 2381, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37117,
10948134, 0, 530, 495, 10948134, 10260813, 312820, 0, 677321, 650205, 600838, 59204, 1398, 1440, 2395, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 35677,
10959120, 0, 530, 499, 10959120, 10270813, 312820, 0, 679571, 653875, 600838, 60478, 1398, 1440, 2408, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34072,
10971363, 0, 530, 500, 10971363, 10349958, 312820, 0, 611405, 648566, 600838, 51320, 1398, 1440, 2389, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 32632,
10982349, 0, 530, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31192,
10982349, 0, 531, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31247,
10983335, 0, 532, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 32687,
10983335, 0, 533, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34127,
10983335, 0, 534, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35567,
10983335, 0, 535, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37007,
10983335, 0, 536, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38447,
10983335, 0, 537, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 39887,
10983335, 0, 538, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41327,
10983335, 0, 539, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 42767,
10983335, 0, 540, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
10983335, 0, 541, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
10993335, 0, 542, 501, 10982349, 10349958, 312820, 0, 622391, 645294, 600838, 53568, 1398, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
10993335, 0, 542, 502, 10993335, 10349958, 312820, 0, 633377, 643804, 600838, 54865, 1398, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
11004321, 0, 542, 503, 11004321, 10349958, 312820, 0, 644363, 643873, 600838, 56118, 1398, 1440, 2372, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
11015307, 0, 542, 504, 11015307, 10349958, 312820, 0, 655349, 645307, 600838, 57330, 1398, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
11026293, 0, 542, 505, 11026293, 10349958, 312820, 0, 666335, 647935, 600838, 58502, 1398, 1440, 2387, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
11037279, 0, 542, 509, 11037279, 10359958, 312820, 0, 677169, 651589, 600838, 61443, 1398, 1440, 2400, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34441,
11426450, 0, 542, 510, 11426450, 10805045, 312820, 0, 611405, 646566, 600838, 51328, 1398, 1440, 2382, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 33001,
11437436, 0, 542, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31561,
11438422, 0, 543, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 33001,
11438422, 0, 544, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34441,
11438422, 0, 545, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35881,
11438422, 0, 546, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37321,
11438422, 0, 547, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38761,
11438422, 0, 548, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40201,
11438422, 0, 549, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41641,
11438422, 0, 550, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
11438422, 0, 551, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
11448422, 0, 552, 511, 11437436, 10805045, 312820, 0, 622391, 643544, 600838, 53576, 2219, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
11448422, 0, 552, 512, 11448422, 10805045, 312820, 0, 633377, 642273, 600838, 54872, 2219, 1440, 2366, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
11459408, 0, 552, 513, 11459408, 10805045, 312820, 0, 644363, 642534, 600838, 56125, 2219, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
11470394, 0, 552, 514, 11470394, 10805045, 312820, 0, 655349, 644135, 600838, 57337, 2219, 1440, 2373, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
11481380, 0, 552, 515, 11481380, 10805045, 312820, 0, 666335, 646910, 600838, 58509, 2219, 1440, 2383, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
11492366, 0, 552, 519, 11492366, 10815045, 312820, 0, 677137, 650688, 600838, 61443, 2219, 1440, 2397, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34446,
11515595, 0, 552, 520, 11515595, 10894190, 312820, 0, 611405, 645777, 600838, 51315, 2219, 1440, 2379, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 33006,
11526581, 0, 552, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31566,
11527567, 0, 553, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 33006,
11527567, 0, 554, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34446,
11527567, 0, 555, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35886,
11527567, 0, 556, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37326,
11527567, 0, 557, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38766,
11527567, 0, 558, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40206,
11527567, 0, 559, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41646,
11527567, 0, 560, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
11527567, 0, 561, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
11537567, 0, 562, 521, 11526581, 10894190, 312820, 0, 622391, 642853, 600838, 53563, 2219, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
11537567, 0, 562, 522, 11537567, 10894190, 312820, 0, 633377, 641668, 600838, 54860, 2219, 1440, 2364, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
11548553, 0, 562, 523, 11548553, 10894190, 312820, 0, 644363, 642004, 600838, 56113, 2219, 1440, 2365, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
11559539, 0, 562, 524, 11559539, 10894190, 312820, 0, 655349, 643672, 600838, 57325, 2219, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
11570525, 0, 562, 525, 11570525, 10894190, 312820, 0, 666335, 646504, 600838, 58498, 2219, 1440, 2381, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
11581511, 0, 562, 529, 11581511, 10904190, 312820, 0, 676897, 650303, 600838, 61386, 2219, 1440, 2395, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34477,
11604740, 0, 562, 531, 11604740, 10983335, 312820, 0, 611405, 645440, 600838, 50849, 2219, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 32982,
11615726, 0, 562, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31542,
11616712, 0, 563, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 32982,
11616712, 0, 564, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34422,
11616712, 0, 565, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35862,
11616712, 0, 566, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37302,
11616712, 0, 567, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38742,
11616712, 0, 568, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40182,
11616712, 0, 569, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41622,
11616712, 0, 570, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42767,
11616712, 0, 571, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
11626712, 0, 572, 532, 11615726, 10983335, 312820, 0, 622391, 642558, 600838, 53097, 2219, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
11626712, 0, 572, 533, 11626712, 10983335, 312820, 0, 633377, 641410, 600838, 54402, 2219, 1440, 2363, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41437,
11637698, 0, 572, 534, 11637698, 10983335, 312820, 0, 644363, 641779, 600838, 55663, 2219, 1440, 2364, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 39997,
11648684, 0, 572, 535, 11648684, 10983335, 312820, 0, 655349, 643475, 600838, 56882, 2219, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38557,
11659670, 0, 572, 536, 11659670, 10983335, 312820, 0, 666335, 646332, 600838, 58062, 2219, 1440, 2381, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37117,
11670656, 0, 572, 537, 11670656, 10983335, 312820, 0, 677321, 650205, 600838, 59204, 2219, 1440, 2395, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 35677,
11681642, 0, 572, 541, 11681642, 10993335, 312820, 0, 679571, 653875, 600838, 60478, 2219, 1440, 2408, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34072,
12059827, 0, 572, 542, 12059827, 11438422, 312820, 0, 611405, 648566, 600838, 51320, 2219, 1440, 2389, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 32632,
12070813, 0, 572, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31192,
12070813, 0, 573, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31247,
12071799, 0, 574, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 32687,
12071799, 0, 575, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34127,
12071799, 0, 576, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35567,
12071799, 0, 577, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37007,
12071799, 0, 578, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38447,
12071799, 0, 579, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 39887,
12071799, 0, 580, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41327,
12071799, 0, 581, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 42767,
12071799, 0, 582, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
12071799, 0, 583, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
12081799, 0, 584, 543, 12070813, 11438422, 312820, 0, 622391, 645294, 600838, 53568, 2219, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
12081799, 0, 584, 544, 12081799, 11438422, 312820, 0, 633377, 643804, 600838, 54865, 2304, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
12092785, 0, 584, 545, 12092785, 11438422, 312820, 0, 644363, 643873, 600838, 56118, 2304, 1440, 2372, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
12103771, 0, 584, 546, 12103771, 11438422, 312820, 0, 655349, 645307, 600838, 57330, 2304, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
12114757, 0, 584, 547, 12114757, 11438422, 312820, 0, 666335, 647935, 600838, 58502, 2304, 1440, 2387, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
12125743, 0, 584, 551, 12125743, 11448422, 312820, 0, 677169, 651589, 600838, 61443, 2304, 1440, 2400, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34441,
12148972, 0, 584, 552, 12148972, 11527567, 312820, 0, 611405, 646566, 600838, 51328, 2304, 1440, 2382, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 33001,
12159958, 0, 584, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31561,
12160944, 0, 585, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 33001,
12160944, 0, 586, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34441,
12160944, 0, 587, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35881,
12160944, 0, 588, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37321,
12160944, 0, 589, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38761,
12160944, 0, 590, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40201,
12160944, 0, 591, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41641,
12160944, 0, 592, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
12160944, 0, 593, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
12170944, 0, 594, 553, 12159958, 11527567, 312820, 0, 622391, 643544, 600838, 53576, 2304, 1440, 2370, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
12170944, 0, 594, 554, 12170944, 11527567, 312820, 0, 633377, 642273, 600838, 54872, 2304, 1440, 2366, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
12181930, 0, 594, 555, 12181930, 11527567, 312820, 0, 644363, 642534, 600838, 56125, 2304, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
12192916, 0, 594, 556, 12192916, 11527567, 312820, 0, 655349, 644135, 600838, 57337, 2304, 1440, 2373, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
12203902, 0, 594, 557, 12203902, 11527567, 312820, 0, 666335, 646910, 600838, 58509, 2304, 1440, 2383, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
12214888, 0, 594, 561, 12214888, 11537567, 312820, 0, 677137, 650688, 600838, 61443, 2304, 1440, 2397, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34446,
12238117, 0, 594, 562, 12238117, 11616712, 312820, 0, 611405, 645777, 600838, 51315, 2304, 1440, 2379, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 33006,
12249103, 0, 594, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31566,
12250089, 0, 595, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 33006,
12250089, 0, 596, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34446,
12250089, 0, 597, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 35886,
12250089, 0, 598, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 37326,
12250089, 0, 599, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 38766,
12250089, 0, 600, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 40206,
12250089, 0, 601, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 41646,
12250089, 0, 602, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42822,
12250089, 0, 603, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42877,
12260089, 0, 604, 563, 12249103, 11616712, 312820, 0, 622391, 642853, 600838, 53563, 2304, 1440, 2368, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 42932,
12260089, 0, 604, 564, 12260089, 11616712, 312820, 0, 633377, 641668, 600838, 54860, 2304, 1440, 2364, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 41492,
12271075, 0, 604, 565, 12271075, 11616712, 312820, 0, 644363, 642004, 600838, 56113, 2304, 1440, 2365, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 40052,
12282061, 0, 604, 566, 12282061, 11616712, 312820, 0, 655349, 643672, 600838, 57325, 2304, 1440, 2371, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 38612,
12293047, 0, 604, 567, 12293047, 11616712, 312820, 0, 666335, 646504, 600838, 58498, 2304, 1440, 2381, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 37172,
12304033, 0, 604, 571, 12304033, 11626712, 312820, 0, 676897, 650303, 600838, 61386, 2304, 1440, 2395, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 34477,
12693204, 0, 604, 573, 12693204, 12071799, 312820, 0, 611405, 645440, 600838, 50849, 2304, 1440, 2377, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 32982,
12704190, 0, 604, 574, 12704190, 12071799, 312820, 0, 622391, 642558, 600838, 53097, 2304, 1440, 2367, 2, 1, 0, 1, 0, 1, 4, 61538, 1041281, 31542,
12705176, 0, 605, 574, 12704190, 12071799, 312820, 0, 622391, 642558, 600838, 53097, 2304, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 32982,
12705176, 0, 606, 574, 12704190, 12071799, 312820, 0, 622391, 642558, 600838, 53097, 2304, 1440, 2367, 2, 1, 0, 0, 0, 1, 4, 61538, 1041281, 34422,
